provincia;partidoPolitico;sexo;votos
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;191
Quito;PARTIDO SOCIAL CRISTIANO;F;1342
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;86
Quito;PARTIDO POLÍTICO AVANZA;F;677
Quito;FUERZA.EC;F;56
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;589
Quito;CENTRO DEMOCRATICO;M;97
Quito;UNION ECUATORIANA;M;7116
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;4893
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;288
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;371
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;2631
Quito;MOVIMIENTO NACIONAL PODEMOS;M;1401
Quito;MOVIMIENTO CONCERTACION;M;4788
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;144
Quito;MOVIMIENTO TODOS;M;204
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;315
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;4877
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;283
Quito;PARTIDO SOCIAL CRISTIANO;M;985
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;89
Quito;PARTIDO POLÍTICO AVANZA;M;385
Quito;FUERZA.EC;M;96
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;614
Quito;CENTRO DEMOCRATICO;F;126
Quito;UNION ECUATORIANA;F;9517
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;5549
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;463
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;1270
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;2064
Quito;MOVIMIENTO NACIONAL PODEMOS;F;1188
Quito;MOVIMIENTO CONCERTACION;F;3494
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;177
Quito;MOVIMIENTO TODOS;F;256
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;166
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;7480
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;303
Quito;PARTIDO SOCIAL CRISTIANO;F;1385
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;198
Quito;PARTIDO POLÍTICO AVANZA;F;1235
Quito;FUERZA.EC;F;139
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;601
Quito;CENTRO DEMOCRATICO;M;166
Quito;UNION ECUATORIANA;M;12087
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;5224
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;467
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;564
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;2294
Quito;MOVIMIENTO NACIONAL PODEMOS;M;1249
Quito;MOVIMIENTO CONCERTACION;M;3476
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;237
Quito;MOVIMIENTO TODOS;M;277
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;416
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;7283
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;435
Quito;PARTIDO SOCIAL CRISTIANO;M;990
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;268
Quito;PARTIDO POLÍTICO AVANZA;M;735
Quito;FUERZA.EC;M;192
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;286
Quito;CENTRO DEMOCRATICO;F;33
Quito;UNION ECUATORIANA;F;1847
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;1134
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;76
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;223
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;319
Quito;MOVIMIENTO NACIONAL PODEMOS;F;241
Quito;MOVIMIENTO CONCERTACION;F;714
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;50
Quito;MOVIMIENTO TODOS;F;56
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;46
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;1234
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;79
Quito;PARTIDO SOCIAL CRISTIANO;F;288
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;37
Quito;PARTIDO POLÍTICO AVANZA;F;165
Quito;FUERZA.EC;F;33
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;265
Quito;CENTRO DEMOCRATICO;M;18
Quito;UNION ECUATORIANA;M;2155
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;1054
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;68
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;132
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;293
Quito;MOVIMIENTO NACIONAL PODEMOS;M;254
Quito;MOVIMIENTO CONCERTACION;M;861
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;50
Quito;MOVIMIENTO TODOS;M;36
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;129
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;1182
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;66
Quito;PARTIDO SOCIAL CRISTIANO;M;172
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;39
Quito;PARTIDO POLÍTICO AVANZA;M;113
Quito;FUERZA.EC;M;33
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;437
Quito;CENTRO DEMOCRATICO;F;103
Quito;UNION ECUATORIANA;F;5896
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;6129
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;282
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;981
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;2017
Quito;MOVIMIENTO NACIONAL PODEMOS;F;1443
Quito;MOVIMIENTO CONCERTACION;F;4922
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;132
Quito;MOVIMIENTO TODOS;F;198
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;157
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;5595
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;197
Quito;PARTIDO SOCIAL CRISTIANO;F;1118
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;109
Quito;PARTIDO POLÍTICO AVANZA;F;640
Quito;FUERZA.EC;F;85
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;441
Quito;CENTRO DEMOCRATICO;M;103
Quito;UNION ECUATORIANA;M;7628
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;5439
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;343
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;544
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;1792
Quito;MOVIMIENTO NACIONAL PODEMOS;M;1394
Quito;MOVIMIENTO CONCERTACION;M;4889
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;181
Quito;MOVIMIENTO TODOS;M;232
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;345
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;5639
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;203
Quito;PARTIDO SOCIAL CRISTIANO;M;867
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;131
Quito;PARTIDO POLÍTICO AVANZA;M;351
Quito;FUERZA.EC;M;96
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;184
Quito;CENTRO DEMOCRATICO;F;41
Quito;UNION ECUATORIANA;F;2057
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;2853
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;162
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;302
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;1080
Quito;MOVIMIENTO NACIONAL PODEMOS;F;1243
Quito;MOVIMIENTO CONCERTACION;F;3168
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;57
Quito;MOVIMIENTO TODOS;F;47
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;41
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;2219
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;95
Quito;PARTIDO SOCIAL CRISTIANO;F;490
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;28
Quito;PARTIDO POLÍTICO AVANZA;F;254
Quito;FUERZA.EC;F;32
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;163
Quito;CENTRO DEMOCRATICO;M;38
Quito;UNION ECUATORIANA;M;2372
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;2359
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;157
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;187
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;1004
Quito;MOVIMIENTO NACIONAL PODEMOS;M;942
Quito;MOVIMIENTO CONCERTACION;M;2851
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;66
Quito;MOVIMIENTO TODOS;M;58
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;121
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;1979
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;67
Quito;PARTIDO SOCIAL CRISTIANO;M;344
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;35
Quito;PARTIDO POLÍTICO AVANZA;M;126
Quito;FUERZA.EC;M;43
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;210
Quito;CENTRO DEMOCRATICO;F;33
Quito;UNION ECUATORIANA;F;1917
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;2664
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;154
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;290
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;1156
Quito;MOVIMIENTO NACIONAL PODEMOS;F;852
Quito;MOVIMIENTO CONCERTACION;F;3282
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;51
Quito;MOVIMIENTO TODOS;F;63
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;58
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;2862
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;89
Quito;PARTIDO SOCIAL CRISTIANO;F;625
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;17
Quito;PARTIDO POLÍTICO AVANZA;F;247
Quito;FUERZA.EC;F;28
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;193
Quito;CENTRO DEMOCRATICO;M;22
Quito;UNION ECUATORIANA;M;2110
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;2135
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;125
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;134
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;911
Quito;MOVIMIENTO NACIONAL PODEMOS;M;712
Quito;MOVIMIENTO CONCERTACION;M;2769
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;62
Quito;MOVIMIENTO TODOS;M;64
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;122
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;2463
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;73
Quito;PARTIDO SOCIAL CRISTIANO;M;385
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;25
Quito;PARTIDO POLÍTICO AVANZA;M;114
Quito;FUERZA.EC;M;35
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;531
Quito;CENTRO DEMOCRATICO;F;72
Quito;UNION ECUATORIANA;F;5304
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;4913
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;311
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;744
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;1259
Quito;MOVIMIENTO NACIONAL PODEMOS;F;928
Quito;MOVIMIENTO CONCERTACION;F;3472
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;163
Quito;MOVIMIENTO TODOS;F;139
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;136
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;4842
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;256
Quito;PARTIDO SOCIAL CRISTIANO;F;942
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;109
Quito;PARTIDO POLÍTICO AVANZA;F;597
Quito;FUERZA.EC;F;81
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;560
Quito;CENTRO DEMOCRATICO;M;87
Quito;UNION ECUATORIANA;M;6702
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;4777
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;320
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;483
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;1232
Quito;MOVIMIENTO NACIONAL PODEMOS;M;1016
Quito;MOVIMIENTO CONCERTACION;M;3971
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;199
Quito;MOVIMIENTO TODOS;M;159
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;397
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;5062
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;261
Quito;PARTIDO SOCIAL CRISTIANO;M;772
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;99
Quito;PARTIDO POLÍTICO AVANZA;M;345
Quito;FUERZA.EC;M;101
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;610
Quito;CENTRO DEMOCRATICO;F;34
Quito;UNION ECUATORIANA;F;2125
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;2328
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;111
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;282
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;872
Quito;MOVIMIENTO NACIONAL PODEMOS;F;593
Quito;MOVIMIENTO CONCERTACION;F;2308
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;51
Quito;MOVIMIENTO TODOS;F;46
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;47
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;2308
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;71
Quito;PARTIDO SOCIAL CRISTIANO;F;473
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;28
Quito;PARTIDO POLÍTICO AVANZA;F;232
Quito;FUERZA.EC;F;28
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;454
Quito;CENTRO DEMOCRATICO;M;29
Quito;UNION ECUATORIANA;M;2378
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;1762
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;126
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;113
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;647
Quito;MOVIMIENTO NACIONAL PODEMOS;M;509
Quito;MOVIMIENTO CONCERTACION;M;1925
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;62
Quito;MOVIMIENTO TODOS;M;53
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;96
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;1861
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;64
Quito;PARTIDO SOCIAL CRISTIANO;M;314
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;29
Quito;PARTIDO POLÍTICO AVANZA;M;111
Quito;FUERZA.EC;M;29
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;360
Quito;CENTRO DEMOCRATICO;F;32
Quito;UNION ECUATORIANA;F;2102
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;1634
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;145
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;281
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;595
Quito;MOVIMIENTO NACIONAL PODEMOS;F;361
Quito;MOVIMIENTO CONCERTACION;F;1196
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;43
Quito;MOVIMIENTO TODOS;F;56
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;51
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;2624
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;79
Quito;PARTIDO SOCIAL CRISTIANO;F;482
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;33
Quito;PARTIDO POLÍTICO AVANZA;F;271
Quito;FUERZA.EC;F;34
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;263
Quito;CENTRO DEMOCRATICO;M;30
Quito;UNION ECUATORIANA;M;2343
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;1258
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;123
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;117
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;485
Quito;MOVIMIENTO NACIONAL PODEMOS;M;342
Quito;MOVIMIENTO CONCERTACION;M;1015
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;56
Quito;MOVIMIENTO TODOS;M;65
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;112
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;2199
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;77
Quito;PARTIDO SOCIAL CRISTIANO;M;304
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;30
Quito;PARTIDO POLÍTICO AVANZA;M;125
Quito;FUERZA.EC;M;33
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;151
Quito;CENTRO DEMOCRATICO;F;29
Quito;UNION ECUATORIANA;F;1869
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;1344
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;78
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;266
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;450
Quito;MOVIMIENTO NACIONAL PODEMOS;F;304
Quito;MOVIMIENTO CONCERTACION;F;1076
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;35
Quito;MOVIMIENTO TODOS;F;61
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;24
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;1574
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;63
Quito;PARTIDO SOCIAL CRISTIANO;F;265
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;32
Quito;PARTIDO POLÍTICO AVANZA;F;187
Quito;FUERZA.EC;F;29
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;124
Quito;CENTRO DEMOCRATICO;M;30
Quito;UNION ECUATORIANA;M;1917
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;1170
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;74
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;98
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;344
Quito;MOVIMIENTO NACIONAL PODEMOS;M;257
Quito;MOVIMIENTO CONCERTACION;M;921
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;45
Quito;MOVIMIENTO TODOS;M;44
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;86
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;1234
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;62
Quito;PARTIDO SOCIAL CRISTIANO;M;180
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;27
Quito;PARTIDO POLÍTICO AVANZA;M;99
Quito;FUERZA.EC;M;21
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;553
Quito;CENTRO DEMOCRATICO;F;55
Quito;UNION ECUATORIANA;F;4054
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;3288
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;176
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;445
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;960
Quito;MOVIMIENTO NACIONAL PODEMOS;F;577
Quito;MOVIMIENTO CONCERTACION;F;2276
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;82
Quito;MOVIMIENTO TODOS;F;114
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;80
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;3567
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;120
Quito;PARTIDO SOCIAL CRISTIANO;F;696
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;49
Quito;PARTIDO POLÍTICO AVANZA;F;379
Quito;FUERZA.EC;F;54
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;443
Quito;CENTRO DEMOCRATICO;M;56
Quito;UNION ECUATORIANA;M;4180
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;2480
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;146
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;161
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;746
Quito;MOVIMIENTO NACIONAL PODEMOS;M;464
Quito;MOVIMIENTO CONCERTACION;M;1900
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;62
Quito;MOVIMIENTO TODOS;M;85
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;167
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;2878
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;126
Quito;PARTIDO SOCIAL CRISTIANO;M;451
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;55
Quito;PARTIDO POLÍTICO AVANZA;M;185
Quito;FUERZA.EC;M;49
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;315
Quito;CENTRO DEMOCRATICO;F;69
Quito;UNION ECUATORIANA;F;4557
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;2677
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;254
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;517
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;F;724
Quito;MOVIMIENTO NACIONAL PODEMOS;F;444
Quito;MOVIMIENTO CONCERTACION;F;1259
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;F;91
Quito;MOVIMIENTO TODOS;F;120
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;F;85
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;F;4134
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;F;145
Quito;PARTIDO SOCIAL CRISTIANO;F;647
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;F;89
Quito;PARTIDO POLÍTICO AVANZA;F;597
Quito;FUERZA.EC;F;61
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;M;340
Quito;CENTRO DEMOCRATICO;M;69
Quito;UNION ECUATORIANA;M;4679
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;M;2162
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;M;213
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;181
Quito;ALIANZA ECUATORIANO UNIDO-PARTIDO SOCIALISTA;M;653
Quito;MOVIMIENTO NACIONAL PODEMOS;M;367
Quito;MOVIMIENTO CONCERTACION;M;1156
Quito;PARTIDO SOCIEDAD PATRIOTICA 21 DE ENERO;M;107
Quito;MOVIMIENTO TODOS;M;98
Quito;MOVIMIENTO LIBERTAD ES PUEBLO, LEP;M;182
Quito;MOVIMIENTO F. COMPROMISO SOCIAL;M;3343
Quito;PARTIDO ADELANTE ECUATORIANO ADELANTE;M;140
Quito;PARTIDO SOCIAL CRISTIANO;M;396
Quito;MOVIMIENTO DE ACCION CIUDADANA FENIX;M;86
Quito;PARTIDO POLÍTICO AVANZA;M;322
Quito;FUERZA.EC;M;52
Quito;MOVIMIENTO ACCION DEMOCRATICA ECUATORIANA, ADE;F;209
Quito;CENTRO DEMOCRATICO;F;36
Quito;UNION ECUATORIANA;F;2078
Quito;MOVIMIENTO REGENERACIÓN DEMOCRÁTRICA, REDE;F;4786
Quito;MOVIMIENTO DE UNIDAD PLURINACIONAL PACHAKUTIK;F;259
